pair_index,source,quantized_model,base_model,method,task,contains_disclosed_probe_cell,excluded_or_skipped,reason,n,correctness_column,baseline_accuracy,method_accuracy,net_accuracy_delta,harmful_flip_rate,beneficial_flip_rate,accuracy_state_churn,total_answer_churn,mcnemar_p,tost_equivalent,mdd_80_power,required_n_for_observed_delta_80_power,prompt_pass_rate
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_business_ethics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_clinical_knowledge_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_college_biology_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_college_chemistry_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_college_computer_science_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_college_mathematics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_college_medicine_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_college_physics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_computer_security_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_conceptual_physics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_econometrics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_electrical_engineering_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_elementary_mathematics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_formal_logic_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_global_facts_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_high_school_biology_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_high_school_chemistry_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_high_school_computer_science_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_high_school_european_history_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_high_school_geography_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_high_school_government_and_politics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_high_school_macroeconomics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_high_school_mathematics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_high_school_microeconomics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_high_school_physics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_high_school_psychology_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_high_school_statistics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_high_school_us_history_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_high_school_world_history_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_human_aging_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_human_sexuality_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_international_law_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_jurisprudence_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_logical_fallacies_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_machine_learning_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_management_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_marketing_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_medical_genetics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_miscellaneous_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_moral_disputes_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_moral_scenarios_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_nutrition_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_philosophy_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_prehistory_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_professional_accounting_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_professional_law_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_professional_medicine_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_professional_psychology_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_public_relations_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_security_studies_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_sociology_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_us_foreign_policy_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_virology_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_hendrycksTest_world_religions_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_truthfulqa_mc_0,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
31,S1,MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,one-man-army/UNA-34Beagles-32K-bf16-v1,GPTQ,harness_winogrande_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
32,S1,TheBloke/WizardLM-30B-GPTQ,WizardLM/WizardLM-30B-V1.0,GPTQ,harness_drop_3,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
32,S1,TheBloke/WizardLM-30B-GPTQ,WizardLM/WizardLM-30B-V1.0,GPTQ,harness_gsm8k_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
32,S1,TheBloke/WizardLM-30B-GPTQ,WizardLM/WizardLM-30B-V1.0,GPTQ,harness_winogrande_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
33,S1,TheBloke/Project-Baize-v2-13B-GPTQ,project-baize/baize-v2-13b,GPTQ,harness_arc_challenge_25,False,True,no joinable items,,,,,,,,,,,,,,0.0
33,S1,TheBloke/Project-Baize-v2-13B-GPTQ,project-baize/baize-v2-13b,GPTQ,harness_hendrycksTest_5,False,True,"no parquet found for task harness_hendrycksTest_5 in runs ['2023_07_18T16_42_29.519016', '2023_10_12T16_13_42.802156']",,,,,,,,,,,,,,
33,S1,TheBloke/Project-Baize-v2-13B-GPTQ,project-baize/baize-v2-13b,GPTQ,harness_truthfulqa_mc_0,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
34,S1,TheBloke/vicuna-13b-v1.3.0-GPTQ,lmsys/vicuna-13b-v1.3,GPTQ,harness_drop_3,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
34,S1,TheBloke/vicuna-13b-v1.3.0-GPTQ,lmsys/vicuna-13b-v1.3,GPTQ,harness_gsm8k_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
34,S1,TheBloke/vicuna-13b-v1.3.0-GPTQ,lmsys/vicuna-13b-v1.3,GPTQ,harness_winogrande_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
35,S1,TheBloke/Project-Baize-v2-7B-GPTQ,project-baize/baize-v2-7b,GPTQ,harness_arc_challenge_25,False,True,no joinable items,,,,,,,,,,,,,,0.0
35,S1,TheBloke/Project-Baize-v2-7B-GPTQ,project-baize/baize-v2-7b,GPTQ,harness_drop_3,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
35,S1,TheBloke/Project-Baize-v2-7B-GPTQ,project-baize/baize-v2-7b,GPTQ,harness_hendrycksTest_5,False,True,"no parquet found for task harness_hendrycksTest_5 in runs ['2023_07_19T16_24_12.338026', '2023_10_17T20_41_40.256040']",,,,,,,,,,,,,,
35,S1,TheBloke/Project-Baize-v2-7B-GPTQ,project-baize/baize-v2-7b,GPTQ,harness_truthfulqa_mc_0,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
36,S1,TheBloke/LongChat-13B-GPTQ,lmsys/longchat-13b-16k,GPTQ,harness_drop_3,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
36,S1,TheBloke/LongChat-13B-GPTQ,lmsys/longchat-13b-16k,GPTQ,harness_gsm8k_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
36,S1,TheBloke/LongChat-13B-GPTQ,lmsys/longchat-13b-16k,GPTQ,harness_winogrande_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
37,S1,TheBloke/orca_mini_13B-GPTQ,psmathur/orca_mini_13b,GPTQ,harness_drop_3,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
37,S1,TheBloke/orca_mini_13B-GPTQ,psmathur/orca_mini_13b,GPTQ,harness_gsm8k_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
37,S1,TheBloke/orca_mini_13B-GPTQ,psmathur/orca_mini_13b,GPTQ,harness_winogrande_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_arc_challenge_25,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_gsm8k_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hellaswag_10,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_5,False,True,no parquet found for task harness_hendrycksTest_5 in runs ['2024_02_22T15_34_10.620055'],,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_abstract_algebra_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_anatomy_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_astronomy_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_business_ethics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_clinical_knowledge_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_college_biology_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_college_chemistry_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_college_computer_science_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_college_mathematics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_college_medicine_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_college_physics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_computer_security_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_conceptual_physics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_econometrics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_electrical_engineering_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_elementary_mathematics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_formal_logic_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_global_facts_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_high_school_biology_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_high_school_chemistry_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_high_school_computer_science_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_high_school_european_history_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_high_school_geography_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_high_school_government_and_politics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_high_school_macroeconomics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_high_school_mathematics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_high_school_microeconomics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_high_school_physics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_high_school_psychology_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_high_school_statistics_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_high_school_us_history_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_high_school_world_history_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_human_aging_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_human_sexuality_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_international_law_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_jurisprudence_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_logical_fallacies_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_machine_learning_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
39,S1,LimYeri/CodeMind-Gemma-7B-QLoRA-4bit,google/gemma-7b-it,QLoRA-4bit,harness_hendrycksTest_management_5,False,True,no acc_norm or acc column in S1 rows,,,,,,,,,,,,,,
